observation,tempC_7to8,tempC_1to2,tempC_6to7,humidity_7to8,humidity_1to2,humidity_6to7,windspeedKmph_7to8,windspeedKmph_1to2,windspeedKmph_6to7,pressureMB_7to8,pressureMB_1to2,pressureMB_6to7,precipMM_7to8,precipMM_1to2,precipMM_6to7,weatherDesc_7to8,weatherDesc_1to2,weatherDesc_6to7
2010-08-10,25,28,23,84,73,95,7,10,5,1007,1004,1006,0.0,0.2,0.0,Cloudy,Patchy rain possible,Mist
2010-08-11,25,29,24,79,72,96,6,9,6,1007,1004,1006,0.0,0.3,0.1,Partly cloudy,Patchy rain possible,Light rain shower
2010-08-12,25,27,24,84,77,96,6,9,6,1007,1003,1004,0.0,0.3,0.3,Cloudy,Light rain shower,Light drizzle
2010-08-13,23,26,23,96,83,97,4,8,6,1006,1004,1005,0.4,0.1,0.1,Light rain,Patchy light drizzle,Light drizzle
2010-08-14,24,25,23,93,90,98,6,9,5,1006,1005,1005,0.2,0.2,0.0,Light rain,Light rain,Fog
2010-08-15,25,27,24,83,80,97,3,5,4,1007,1004,1006,0.0,0.4,0.0,Cloudy,Light rain shower,Mist
2010-08-16,25,28,24,81,77,97,3,2,3,1008,1005,1005,0.0,0.5,0.1,Partly cloudy,Light rain shower,Light rain shower
2010-08-17,25,28,23,82,75,97,6,8,5,1006,1003,1004,0.0,0.2,0.0,Partly cloudy,Light rain shower,Mist
2010-08-18,24,26,23,88,81,96,7,10,6,1005,1004,1006,0.0,0.1,0.4,Light drizzle,Light rain shower,Light rain
2010-08-19,25,26,23,86,83,97,5,7,4,1007,1005,1007,0.0,0.3,0.0,Cloudy,Light rain shower,Fog
2010-08-20,26,27,23,80,81,97,3,9,5,1009,1007,1009,0.0,0.7,0.4,Partly cloudy,Moderate or heavy rain shower,Light rain
2010-08-21,23,25,23,93,90,98,4,8,5,1009,1006,1008,0.1,0.4,0.1,Patchy light drizzle,Light rain shower,Light drizzle
2010-08-22,25,27,23,82,76,98,3,9,5,1008,1005,1007,0.0,0.4,0.1,Partly cloudy,Light rain shower,Light rain shower
2010-08-23,25,28,23,84,74,94,7,10,8,1007,1004,1006,0.0,0.4,0.0,Cloudy,Light rain shower,Mist
2010-08-24,25,27,22,83,77,97,5,10,5,1005,1003,1005,0.0,0.4,0.0,Cloudy,Light rain shower,Mist
2010-08-25,25,27,23,81,78,97,5,7,4,1005,1003,1005,0.0,0.2,0.2,Partly cloudy,Light rain shower,Light drizzle
2010-08-26,26,28,24,78,82,98,3,5,4,1006,1002,1005,0.0,1.3,0.1,Partly cloudy,Moderate or heavy rain shower,Light drizzle
2010-08-28,27,28,24,84,85,99,4,3,4,1003,1001,1003,0.0,1.8,0.8,Partly cloudy,Torrential rain shower,Light rain
2010-08-29,24,24,23,91,96,99,7,5,7,1006,1004,1004,0.0,0.7,0.4,Overcast,Moderate rain,Light rain
2010-08-30,23,23,21,98,97,99,10,10,11,1003,1001,1003,0.9,2.3,1.8,Moderate rain,Heavy rain,Moderate rain
2010-08-31,22,23,22,97,94,98,8,10,9,1004,1002,1004,0.2,0.2,0.2,Light drizzle,Light rain,Light rain shower
2010-09-01,23,26,23,90,80,93,6,11,9,1007,1006,1006,0.0,0.1,0.3,Light rain shower,Patchy rain possible,Light rain shower
2010-09-02,24,26,23,87,79,96,8,12,6,1008,1006,1008,0.0,0.2,0.4,Cloudy,Light rain shower,Light rain
2010-09-03,24,27,23,90,79,97,8,10,8,1007,1005,1006,0.0,0.1,0.1,Light drizzle,Patchy rain possible,Light drizzle
2010-09-04,24,26,22,90,82,96,9,12,8,1005,1003,1006,0.0,0.3,0.1,Overcast,Light rain shower,Light rain shower
2010-09-05,24,25,23,85,86,97,8,8,7,1007,1006,1007,0.0,0.1,0.2,Cloudy,Light rain shower,Light drizzle
2010-09-06,23,26,23,92,83,97,7,10,6,1008,1005,1006,0.0,0.1,0.1,Light drizzle,Light rain shower,Light drizzle
2010-09-07,24,26,22,88,82,97,7,10,7,1005,1003,1004,0.0,0.1,0.3,Cloudy,Light rain shower,Light drizzle
2010-09-08,23,26,22,94,81,96,7,10,7,1004,1003,1004,0.3,0.1,0.0,Light rain,Light rain shower,Mist
2010-09-09,23,24,21,93,88,97,9,10,6,1005,1004,1006,0.1,0.2,0.0,Light drizzle,Light rain shower,Mist
2010-09-10,24,27,22,84,70,96,9,13,6,1006,1004,1006,0.0,0.1,0.0,Cloudy,Patchy rain possible,Mist
2010-09-11,24,27,22,81,72,97,7,11,5,1007,1005,1007,0.0,0.2,0.1,Cloudy,Patchy rain possible,Fog
2010-09-12,24,28,23,79,66,97,7,10,5,1009,1006,1007,0.0,0.1,0.0,Partly cloudy,Patchy rain possible,Mist
2010-09-13,25,29,22,75,62,97,4,8,5,1008,1005,1006,0.0,0.0,0.3,Clear,Patchy rain possible,Light rain shower
2010-09-14,26,28,23,72,75,97,4,8,5,1006,1003,1005,0.0,0.4,0.1,Clear,Patchy rain possible,Light rain shower
2010-09-15,25,27,23,79,78,98,6,8,6,1007,1004,1005,0.0,0.6,0.7,Partly cloudy,Moderate or heavy rain shower,Light rain shower
2010-09-16,24,25,23,92,91,99,5,6,5,1007,1004,1006,0.0,0.2,0.4,Mist,Light rain shower,Light rain
2010-09-17,24,26,23,90,83,99,6,7,5,1007,1004,1005,0.0,0.4,0.0,Mist,Light rain shower,Fog
2010-09-18,25,26,22,81,81,98,4,6,4,1006,1003,1004,0.0,0.7,0.3,Cloudy,Moderate or heavy rain shower,Patchy rain possible
2010-09-19,25,27,22,85,77,97,3,5,3,1006,1003,1005,0.0,0.4,0.1,Partly cloudy,Light rain shower,Light rain shower
2010-09-20,27,27,23,77,77,97,1,7,3,1007,1005,1007,0.1,0.5,0.1,Patchy rain possible,Patchy rain possible,Light rain shower
2010-09-21,26,28,23,78,77,98,1,4,4,1009,1007,1009,0.0,0.6,0.0,Cloudy,Moderate or heavy rain shower,Fog
2010-09-22,26,27,23,79,78,98,2,6,4,1011,1008,1010,0.0,0.5,0.1,Partly cloudy,Patchy rain possible,Light rain shower
2010-09-23,27,27,23,76,80,98,2,6,4,1010,1007,1008,0.0,1.1,0.1,Partly cloudy,Moderate or heavy rain shower,Patchy rain possible
2010-09-24,27,29,23,80,72,95,1,5,4,1009,1007,1009,0.3,0.7,1.3,Light rain shower,Moderate or heavy rain shower,Moderate or heavy rain shower
2010-09-25,27,28,22,77,72,96,2,5,3,1010,1007,1009,0.0,0.5,0.4,Clear,Light rain shower,Light rain shower
2010-09-26,26,29,24,77,74,93,4,3,4,1011,1008,1010,0.1,0.7,0.8,Patchy rain possible,Moderate or heavy rain shower,Patchy rain possible
2010-09-27,27,29,24,77,76,92,7,4,5,1011,1008,1009,0.0,1.2,0.3,Partly cloudy,Moderate or heavy rain shower,Patchy rain possible
2010-09-28,25,29,23,81,72,96,6,4,3,1010,1008,1010,0.0,0.3,3.2,Partly cloudy,Patchy light rain with thunder,Moderate or heavy rain shower
2010-09-29,26,28,24,84,77,94,5,4,5,1011,1008,1010,0.0,1.2,0.3,Clear,Moderate or heavy rain shower,Patchy rain possible
2010-10-01,26,29,22,70,53,77,5,7,6,1010,1006,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-10-02,26,30,22,56,53,80,6,8,6,1009,1006,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-10-03,27,30,24,65,66,87,7,6,5,1009,1005,1007,0.0,0.7,0.4,Partly cloudy,Moderate or heavy rain shower,Patchy rain possible
2010-10-04,27,29,24,77,76,91,4,5,4,1009,1006,1007,0.7,1.2,0.1,Moderate or heavy rain shower,Moderate or heavy rain shower,Patchy rain possible
2010-10-05,27,31,23,67,53,76,6,7,3,1008,1004,1006,0.0,0.1,0.0,Clear,Sunny,Sunny
2010-10-06,29,31,22,51,42,72,3,7,4,1007,1004,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-10-07,28,32,23,48,35,59,4,5,5,1006,1004,1005,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-10-08,28,29,22,45,51,75,4,5,5,1007,1005,1006,0.0,0.0,0.0,Clear,Partly cloudy,Sunny
2010-10-09,27,29,21,55,53,90,4,7,6,1007,1004,1007,0.0,0.2,0.1,Clear,Patchy rain possible,Sunny
2010-10-10,25,27,21,68,64,89,5,6,5,1008,1006,1008,0.0,0.3,0.0,Clear,Patchy rain possible,Sunny
2010-10-11,26,28,22,62,61,90,3,5,4,1010,1008,1010,0.0,0.1,0.2,Clear,Patchy rain possible,Patchy rain possible
2010-10-12,25,28,21,73,68,94,2,4,4,1012,1010,1011,0.1,0.4,0.4,Patchy rain possible,Patchy rain possible,Patchy rain possible
2010-10-13,26,29,21,70,60,88,4,3,3,1012,1008,1010,0.0,0.4,0.0,Clear,Patchy rain possible,Sunny
2010-10-14,26,27,21,70,71,94,2,6,5,1010,1007,1009,0.2,0.6,0.6,Patchy rain possible,Moderate or heavy rain shower,Light rain shower
2010-10-15,26,29,21,72,57,92,3,7,5,1010,1007,1008,0.0,0.1,0.5,Clear,Patchy rain possible,Patchy rain possible
2010-10-16,26,29,21,73,52,85,6,6,5,1008,1005,1006,0.0,0.0,0.0,Clear,Patchy rain possible,Partly cloudy
2010-10-17,27,29,23,57,62,89,5,5,3,1006,1003,1006,0.0,0.1,0.4,Partly cloudy,Patchy rain possible,Light rain shower
2010-10-18,27,28,23,74,76,96,4,4,2,1007,1004,1006,0.0,1.2,0.1,Clear,Moderate or heavy rain shower,Light rain shower
2010-10-19,26,28,23,76,78,98,5,4,3,1008,1005,1007,0.0,1.0,0.0,Partly cloudy,Moderate or heavy rain shower,Fog
2010-10-20,27,26,23,82,89,99,1,7,5,1009,1006,1007,0.0,1.8,0.5,Partly cloudy,Torrential rain shower,Light rain shower
2010-10-21,26,26,23,85,89,99,2,5,3,1007,1004,1006,0.0,1.4,0.3,Partly cloudy,Moderate or heavy rain shower,Light drizzle
2010-10-22,25,27,22,86,82,99,2,6,4,1005,1003,1006,0.4,0.4,0.1,Light rain shower,Light rain shower,Light rain shower
2010-10-23,26,28,21,79,66,93,3,4,4,1008,1006,1008,0.2,0.2,0.2,Patchy rain possible,Patchy rain possible,Patchy rain possible
2010-10-24,25,27,21,73,68,93,3,2,4,1009,1008,1009,0.0,0.3,0.2,Clear,Patchy rain possible,Sunny
2010-10-25,25,28,21,73,61,81,5,4,5,1011,1008,1010,0.1,0.2,0.0,Patchy rain possible,Patchy rain possible,Sunny
2010-10-26,24,28,21,79,57,81,7,8,6,1012,1010,1012,0.5,0.0,0.0,Light rain shower,Sunny,Sunny
2010-10-27,25,26,21,62,59,78,6,6,5,1014,1012,1013,0.0,0.0,0.1,Clear,Sunny,Sunny
2010-10-28,25,28,24,57,52,68,5,5,4,1014,1011,1011,0.0,0.1,0.3,Clear,Patchy rain possible,Patchy rain possible
2010-10-29,26,28,22,56,54,73,4,5,6,1014,1011,1012,0.0,0.2,0.0,Clear,Patchy rain possible,Sunny
2010-10-30,25,28,21,59,48,69,6,9,7,1014,1012,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-10-31,24,28,20,58,42,65,6,8,7,1015,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-11-01,23,27,19,53,38,62,7,9,7,1013,1008,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-11-02,22,27,19,49,40,64,9,9,8,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-11-04,25,28,22,71,68,90,8,4,4,1013,1009,1011,0.0,0.5,1.5,Partly cloudy,Light rain shower,Moderate or heavy rain shower
2010-11-05,26,27,22,77,75,95,5,2,2,1012,1010,1012,0.0,1.5,1.0,Partly cloudy,Moderate or heavy rain shower,Light rain shower
2010-11-06,25,28,21,75,56,74,6,8,6,1011,1008,1010,0.0,0.1,0.0,Clear,Patchy rain possible,Sunny
2010-11-07,22,25,19,55,51,74,7,9,7,1011,1008,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-11-08,22,24,21,68,78,94,9,10,9,1010,1008,1010,0.0,0.2,0.8,Partly cloudy,Patchy light rain,Light rain shower
2010-11-09,23,26,22,88,70,92,13,12,8,1011,1010,1013,0.0,0.0,0.0,Patchy light drizzle,Patchy rain possible,Sunny
2010-11-10,25,28,24,78,74,88,7,3,3,1015,1011,1011,0.0,0.9,3.1,Partly cloudy,Moderate or heavy rain shower,Torrential rain shower
2010-11-11,26,27,22,77,77,98,3,6,4,1013,1010,1011,0.0,1.4,0.4,Clear,Moderate or heavy rain shower,Light rain shower
2010-11-12,26,27,22,74,73,95,2,4,4,1011,1007,1008,0.0,0.8,0.1,Clear,Moderate or heavy rain shower,Patchy rain possible
2010-11-13,25,27,23,83,74,93,5,2,4,1010,1008,1010,0.7,0.6,0.4,Moderate or heavy rain shower,Moderate or heavy rain shower,Patchy rain possible
2010-11-14,24,27,22,81,73,96,7,5,3,1012,1011,1013,0.0,0.2,0.0,Partly cloudy,Patchy rain possible,Mist
2010-11-15,25,28,23,84,69,91,5,4,3,1015,1011,1012,1.8,0.2,2.3,Torrential rain shower,Patchy light rain with thunder,Moderate or heavy rain shower
2010-11-16,24,28,22,82,67,89,6,3,3,1012,1009,1011,0.0,0.3,1.0,Clear,Patchy rain possible,Patchy rain possible
2010-11-17,24,27,22,75,57,78,8,5,5,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-11-18,24,28,22,82,71,94,7,4,1,1013,1010,1012,0.2,0.3,1.7,Patchy rain possible,Light rain shower,Moderate or heavy rain shower
2010-11-19,26,29,22,77,63,91,3,3,2,1013,1010,1011,0.0,0.1,0.4,Clear,Patchy rain possible,Patchy rain possible
2010-11-20,25,26,22,82,73,90,4,3,3,1010,1008,1009,0.4,0.3,0.9,Patchy rain possible,Patchy rain possible,Light rain shower
2010-11-21,23,25,22,91,76,95,5,6,3,1010,1007,1009,0.7,0.0,6.6,Moderate or heavy rain shower,Patchy rain possible,Torrential rain shower
2010-11-22,23,24,21,89,88,95,7,5,4,1009,1007,1008,0.0,0.2,0.0,Mist,Light rain shower,Mist
2010-11-23,23,26,22,81,73,93,7,6,6,1009,1007,1008,0.0,0.0,1.6,Partly cloudy,Sunny,Moderate or heavy rain shower
2010-11-24,24,26,21,86,80,97,4,5,4,1011,1009,1011,0.0,0.4,0.1,Partly cloudy,Patchy rain possible,Light rain shower
2010-11-25,24,27,21,82,74,93,2,2,4,1013,1011,1012,0.0,0.5,0.1,Partly cloudy,Patchy rain possible,Patchy rain possible
2010-11-26,23,27,21,79,65,92,5,4,2,1012,1009,1010,0.0,0.0,0.6,Partly cloudy,Partly cloudy,Patchy rain possible
2010-11-27,24,27,20,74,60,89,5,6,1,1011,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-11-28,24,27,21,63,56,78,6,4,5,1012,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-11-29,23,28,21,68,55,78,6,5,5,1014,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-11-30,23,28,20,67,56,81,6,4,3,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-01,23,28,20,63,50,82,5,2,2,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-02,25,28,22,63,51,77,3,2,5,1012,1010,1011,0.0,0.0,0.0,Clear,Sunny,Partly cloudy
2010-12-03,23,28,21,67,48,69,5,2,4,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-04,22,27,21,66,50,73,6,3,4,1012,1008,1010,0.0,0.0,0.1,Clear,Sunny,Patchy rain possible
2010-12-05,22,26,20,66,50,77,8,6,6,1011,1007,1008,0.0,0.0,0.0,Clear,Sunny,Partly cloudy
2010-12-06,21,25,18,61,45,71,7,8,8,1011,1008,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-08,22,27,19,50,45,73,4,3,5,1010,1006,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-09,23,28,19,63,45,74,3,5,6,1010,1007,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-10,23,26,18,56,45,73,2,8,5,1010,1007,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-11,21,24,17,52,44,67,3,8,6,1011,1008,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-12,20,24,16,47,37,71,3,6,6,1011,1007,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-13,21,26,17,56,36,55,2,3,6,1012,1009,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-14,19,27,17,42,35,57,6,4,6,1014,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-15,20,26,17,49,37,61,7,6,5,1014,1011,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-16,21,27,18,48,36,57,5,6,5,1014,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-17,20,28,18,40,27,48,5,3,5,1014,1011,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-18,20,28,17,34,24,38,6,7,7,1014,1012,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-19,18,25,17,36,23,44,9,11,7,1017,1013,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-20,18,26,17,35,21,37,8,7,7,1018,1014,1016,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-21,21,30,17,30,17,43,5,1,2,1016,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-22,24,29,18,32,20,46,2,2,4,1012,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-23,24,29,17,35,20,46,2,4,5,1011,1008,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-24,23,30,18,36,26,51,4,2,3,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-25,23,30,18,33,22,50,4,3,1,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-26,23,29,16,33,26,58,4,3,1,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-27,21,27,19,46,30,59,5,9,3,1013,1009,1011,0.0,0.0,0.0,Clear,Sunny,Partly cloudy
2010-12-28,21,27,21,47,39,56,6,7,2,1013,1010,1012,0.0,0.0,0.0,Clear,Sunny,Partly cloudy
2010-12-29,21,28,19,48,33,62,5,6,2,1013,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-30,23,28,19,43,33,60,2,5,6,1013,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2010-12-31,20,27,17,48,31,47,3,3,6,1013,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-01,19,26,17,40,35,51,6,6,8,1013,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-02,19,28,19,34,35,54,8,6,6,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-03,20,28,20,43,35,56,9,6,5,1013,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-04,21,29,22,49,33,50,7,4,6,1013,1011,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-05,22,29,20,46,31,50,4,6,8,1013,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-06,21,28,18,32,17,25,6,8,8,1014,1011,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-07,18,27,17,20,13,25,8,7,6,1015,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-08,20,31,17,24,13,28,6,2,5,1014,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-09,21,30,18,21,14,25,6,6,6,1013,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-11,23,32,19,25,12,28,3,4,6,1014,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-12,23,32,18,24,15,35,4,2,3,1013,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-13,23,32,19,23,14,32,4,3,3,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-14,24,31,20,26,16,41,3,5,6,1013,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-15,24,30,19,33,16,40,3,5,6,1015,1012,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-16,21,31,18,41,17,38,5,3,5,1015,1011,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-17,22,32,20,29,17,33,4,1,5,1014,1010,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-18,24,32,20,21,11,24,4,6,6,1014,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-19,25,31,21,26,19,42,3,9,6,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-20,25,32,20,34,12,27,4,6,7,1014,1011,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-21,23,32,20,26,12,23,6,5,6,1015,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-22,24,33,17,24,14,34,5,1,4,1015,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-23,24,32,20,23,13,28,5,3,6,1015,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-24,24,34,20,24,15,37,5,3,2,1015,1013,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-25,26,32,21,27,15,32,3,7,7,1015,1012,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-26,23,32,21,31,18,35,5,5,7,1016,1014,1016,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-27,23,32,21,31,19,42,6,5,5,1016,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-28,26,30,20,31,16,39,4,10,6,1015,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-29,25,32,21,27,17,39,3,7,6,1015,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-30,24,33,21,29,15,33,4,3,7,1015,1012,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-01-31,22,32,19,33,18,44,8,3,2,1015,1012,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-01,24,33,20,31,18,44,6,1,3,1015,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-02,25,34,22,30,15,33,6,5,6,1015,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-03,24,32,22,28,15,28,6,8,6,1015,1012,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-04,26,34,21,23,14,33,5,3,4,1015,1011,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-05,25,36,22,22,13,31,6,4,3,1013,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-06,25,35,22,19,11,30,6,3,5,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-07,26,32,22,31,14,29,4,7,6,1012,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-08,26,33,21,24,17,43,4,5,6,1011,1007,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-09,25,34,21,24,14,36,4,3,6,1010,1006,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-10,25,34,21,29,14,36,7,1,4,1011,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-11,25,35,22,22,11,30,6,4,2,1013,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-12,27,35,21,21,15,39,3,1,3,1012,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-14,26,32,21,33,17,48,3,6,8,1010,1007,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-15,23,29,20,50,26,67,2,12,8,1011,1008,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-16,20,25,18,73,40,62,5,9,7,1013,1010,1012,0.0,0.0,0.0,Partly cloudy,Sunny,Sunny
2011-02-17,22,32,19,38,15,40,3,2,7,1015,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-18,23,31,20,34,23,44,3,6,8,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-19,23,32,21,27,14,37,4,3,8,1014,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-20,22,29,20,25,17,30,4,9,8,1015,1011,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-21,22,32,21,31,13,26,8,9,8,1015,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-22,23,34,21,26,15,34,8,4,4,1014,1011,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-23,25,32,23,26,24,40,6,4,4,1014,1010,1012,0.0,0.0,0.0,Partly cloudy,Sunny,Sunny
2011-02-24,26,32,21,24,18,42,3,10,7,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-25,26,33,21,31,13,27,3,3,6,1012,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-26,25,34,22,21,12,24,6,3,6,1013,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-27,26,34,24,24,14,27,7,8,7,1014,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-02-28,25,32,21,26,27,58,8,2,4,1014,1010,1012,0.0,0.0,0.4,Clear,Partly cloudy,Patchy rain possible
2011-03-01,26,31,21,46,30,66,6,3,2,1012,1009,1010,0.0,0.0,0.6,Clear,Partly cloudy,Patchy rain possible
2011-03-02,29,36,25,26,13,29,2,4,7,1013,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-03,26,33,24,26,16,30,5,8,8,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Patchy rain possible
2011-03-04,26,33,24,28,16,31,5,7,7,1013,1010,1011,0.0,0.0,0.0,Clear,Patchy rain possible,Sunny
2011-03-05,26,33,24,30,16,30,6,7,7,1013,1010,1011,0.0,0.0,0.0,Clear,Patchy rain possible,Sunny
2011-03-06,27,33,24,29,16,32,7,9,8,1013,1010,1011,0.0,0.0,0.0,Clear,Patchy rain possible,Patchy rain possible
2011-03-07,32,38,27,16,12,25,6,3,5,1015,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-08,32,38,27,16,12,23,3,7,7,1013,1009,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-09,27,33,24,24,12,30,7,12,6,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-10,28,35,23,18,7,13,3,7,7,1012,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-11,25,36,24,17,10,18,7,7,7,1013,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-12,27,38,24,16,8,17,8,3,7,1012,1008,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-13,29,39,25,17,8,22,7,2,4,1012,1008,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-14,31,39,25,12,7,19,5,4,5,1012,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-15,31,38,26,11,7,17,5,7,6,1011,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-16,30,37,25,12,5,16,9,9,5,1010,1006,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-17,31,40,24,9,5,19,6,3,3,1010,1006,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2011-03-18,33,40,27,10,7,23,2,3,6,1010,1005,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
